ID,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS
68abfec3-d812-47f8-9bd1-e8d148a9edf7,2013-04-10,,999-38-9131,,,,Noe500,Herzog843,,,,white,russian,M,Ceylon,826 Reynolds Meadow Aitkin Minnesota 56431 US
c865d438-2378-4733-b7f7-33cba64fb86d,1983-10-30,,999-21-1632,S99962486,X67089034X,Ms.,Ashley34,Schmidt332,,,S,white,irish,F,Savage,191 Deckow Meadow Bloomington Minnesota 55420 US
29add1d5-9c28-444c-acf8-6889dad60ec2,1960-01-30,,999-50-4603,S99942896,X87657494X,Mrs.,Elena945,Torres807,,Reséndez908,M,black,dominican,F,St. Paul,1035 Halvorson Trace Apt 80 St. Louis Park Minnesota 55343 US
eb6c5b32-0f5f-4fd2-9e93-b6a2768d15f1,1993-01-11,,999-83-3449,S99925273,X15207856X,Ms.,Kandace783,Cummerata161,,,,white,irish,F,Silver Brookship,821 Stracke Meadow Apt 58 Minneapolis Minnesota 55401 US
3fafb951-9504-4171-9d51-731c9b79a946,1964-12-29,,999-44-2502,S99941941,X20832011X,Mr.,Bradford382,Collier206,,,M,white,portuguese,M,Lakeville,138 Boehm Mall Unit 95 Deephaven Minnesota 55331 US
662f5d11-788b-4b23-8b0a-4e3d55421b4f,1974-04-04,,999-69-8312,S99932312,X4419301X,Mrs.,Nelda514,DuBuque211,,Marvin195,M,white,irish,F,St. Paul,284 Legros Tunnel Northfield Minnesota 55019 US
7ac8c265-e011-4b5a-81cb-c43567ffe93c,1925-10-02,2006-10-13,999-19-6746,S99919113,X26601368X,Ms.,Sarita454,Bayer639,,,S,white,scottish,F,Bemidjiship,435 Miller Terrace Unit 54 Brooklyn Park Minnesota 55428 US
19aa115a-6e1b-41b3-aeea-df7651c7d202,1995-05-17,,999-28-5905,S99963535,X65631505X,Mr.,Hal307,Lang846,,,,white,portuguese,M,Peaceship,560 Smitham Track Inver Grove Heights Minnesota 55075 US
feba70dc-dbe4-4d73-acd4-3be705e81f7c,1925-07-09,2001-12-26,999-42-7431,S99922856,X23729176X,Ms.,Cinthia596,Green467,,,S,white,irish,F,Faribault,383 Nienow Trail Lake Bronson Minnesota 56734 US
a7604a3d-ab69-4123-ba2f-139ad2635d33,1963-02-10,,999-14-2693,S99989983,X58967025X,Ms.,Nelida367,Wolf938,,,S,white,irish,F,St. Michael,205 West Annex Burnsville Minnesota 55044 US
2388fd32-fc26-4991-a412-a078a21d081d,1985-05-15,,999-65-8330,S99924767,X6966521X,Mrs.,Marlene554,Kirlin939,,Jacobi462,M,white,german,F,Lake Andrewship,805 Christiansen Bridge Crystal Minnesota 55422 US
7030a723-67f0-4cc9-9cb4-5637ecbbb09a,1979-07-18,,999-40-7727,S99964221,X14123269X,Ms.,Hwa978,Torp761,,,S,white,irish,F,Maple Grove,810 Morissette Alley Unit 23 Brooklyn Park Minnesota 55428 US
f80e66d7-cd11-4c67-9d63-98b937bab939,1962-06-16,2013-08-17,999-46-4502,S99979616,X79393279X,Mr.,Adam631,Klocko335,,,M,white,french_canadian,M,Rochester,1008 Bechtelar Parade Suite 2 Lake Bronson Minnesota 56734 US
a34fb02b-9220-403e-a05f-1e0c33f6fdc8,1985-08-04,,999-76-6789,S99962388,X68907549X,Mr.,Nathanael908,Runte676,,,M,white,irish,M,Elbow Lake,536 Toy Brook Isanti Minnesota 55040 US
c0ffd7fb-8e3c-4d4d-9022-b6edd7302b32,2016-07-19,,999-69-8684,,,,Mariel814,Marquardt819,,,,white,russian,F,Hugo,707 Schuster Glen Apt 50 Minnetonka Minnesota 55305 US
96e51d33-0f70-42ce-b8e8-48d757642841,1978-12-03,,999-38-1102,S99953958,X51960353X,Mrs.,Delmy607,Lubowitz58,,Hahn503,M,white,italian,F,Fairmont,359 Crist Gateway Suite 0 Hector Minnesota 55342 US
b1f872a9-1df3-4b72-be70-a2e2915f9e0a,1962-04-04,,999-42-2534,S99984265,X71718742X,Mr.,Garrett899,Bogisich202,,,M,white,polish,M,Loretto,800 Wisoky Forge Ioscoship Minnesota  US
321ca0ff-8c2b-4a1c-88d3-25b52cf73ad8,1967-12-13,,999-11-2038,S99975892,X77814589X,Mrs.,Amie520,Kuphal363,,Fisher429,M,white,irish,F,Rosemount,1034 Jones Lane East Bethel Minnesota 55005 US
8ef735c4-a108-4688-9d8f-38c5f4c7dd37,1940-11-17,,999-91-2134,S99951642,X60420738X,Ms.,Katherin596,McCullough561,,,S,white,irish,F,Stillwater,953 Ebert Trail Perham Minnesota 56573 US
f17cf3a8-8415-47c1-8de9-89e556aa390f,1962-05-16,,999-62-4373,S99980740,X72364894X,Mr.,Ted955,Rice937,,,M,white,irish,M,Cambridgeship,390 Ebert Heights Unit 90 Orono Minnesota 55331 US
feef88fb-8a71-4d04-816d-2df67765f8cf,1961-01-15,,999-73-5353,S99920857,X85295237X,Mr.,Deshawn686,Ryan260,,,M,white,italian,M,Northfield,482 Schowalter Camp Suite 96 Lake Bronson Minnesota 56734 US
89c15089-d24d-458f-acde-92d3075b9690,2016-02-01,,999-53-9181,,,,Jacquiline133,Schoen8,,,,white,irish,F,Brooklyn Center,418 Lockman Forge Suite 26 Savage Minnesota 55372 US
05c1b4ef-fd40-4c13-834f-29caa782045b,1960-12-28,,999-43-7009,S99944137,X30593698X,Mrs.,Sally227,Pagac496,,O'Keefe54,M,white,scottish,F,Glyndonship,956 Hansen Alley Coon Rapids Minnesota 55304 US
7745e9a0-9d0a-4d33-95fa-e03d2134bd66,1961-06-16,,999-24-5178,S99932648,X15099972X,Mr.,Miles206,Bergstrom287,,,M,white,swedish,M,Cambridgeship,132 Kuhn Spur St. Michael Minnesota 55301 US
1a49dbc7-50a5-4c9d-b117-acbe2812507a,1997-10-02,,999-76-7803,S99969585,X74250359X,Mr.,Minh326,Dooley940,,,,white,italian,M,Hibbing,668 Barton Grove Red Wing Minnesota 55066 US
2b593a2f-42d7-4fd8-a3ba-2a332511f687,2000-02-02,,999-72-7219,S99989016,,Ms.,Carletta836,Emard19,,,,black,african,F,Yucatanship,556 Hand Orchard Suite 41 Stewartville Minnesota 55976 US
ee08983a-13f9-40eb-b50a-6816e431a007,1977-06-11,,999-65-8046,S99935812,X34199446X,Mrs.,Shaunda110,Goodwin327,,Bernhard322,M,black,african,F,St. Louis Park,886 Parisian Vista St. Paul Minnesota 55101 US
f0d2d13d-b56d-443a-a417-3db1cd28e2e8,1972-10-20,,999-40-3156,S99955605,X40519695X,Mr.,Benny518,Breitenberg711,,,M,white,irish,M,Havenship,268 Champlin Divide Apt 55 Burnsville Minnesota 55044 US
2de5526c-9db1-482c-8b0e-dabd8f724b4b,1925-05-02,2003-09-13,999-28-1964,S99986287,X55727995X,Mr.,Lance203,Hamill307,,,M,white,scottish,M,St. Maryship,721 Hammes Ramp Onamiaship Minnesota  US
8a55b634-848f-46e3-b14e-f338a4a5f575,1937-05-13,1994-06-30,999-48-2588,S99941583,X34857856X,Mr.,Carter549,Kirlin939,,,M,black,african,M,Savage,868 Romaguera Station Unit 42 Robbinsdale Minnesota 55422 US
fb786f11-9c5f-4c4a-a5ec-2be7c681fa45,1998-05-28,,999-80-5985,S99980252,,Ms.,Melodee943,Koss676,,,,white,irish,F,Verndale,916 Wisozk Stravenue Unit 30 Maple Plain Minnesota 55359 US
fcd776c2-e17f-4698-91dc-d784e2c36291,1971-02-20,,999-34-8971,S99967847,X57002386X,Mr.,Conrad619,Torphy630,,,M,white,portuguese,M,Minneapolis,537 Leannon Overpass Suite 58 Taylors Falls Minnesota 55074 US
00ff75b2-2498-4c67-ae11-58300057877f,1993-05-05,,999-42-7557,S99960526,X69378991X,Ms.,Lottie401,Monahan736,,,,white,english,F,Lakeville,553 Ryan Mill Rochester Minnesota 55901 US
129a7be1-1cd4-483b-99a4-300840a910fe,2017-05-21,,999-74-8966,,,,Refugio197,Conroy74,,,,white,portuguese,M,Holmes Cityship,331 Block Drive Bethel Minnesota 55005 US
ac38840e-20c6-44e9-913b-7828f14d02b6,1962-06-02,,999-96-2909,S99913242,X22250884X,Mrs.,Nam74,Hodkiewicz467,,Williamson769,M,white,italian,F,Inver Grove Heights,279 Wilkinson Junction Maplewood Minnesota 55106 US
6ba02590-854e-4b73-a9da-9e1dbecfa29b,1987-04-06,,999-64-4195,S99988861,X80993762X,Mrs.,Moon129,Medhurst46,,Green467,M,white,english,F,St. Paul,691 Altenwerth Center Plymouth Minnesota 55441 US
09d834d8-0fca-4813-b9bc-ad6bd94f42e1,1981-07-12,,999-44-9308,S99944828,X24826746X,Mr.,Nathanial472,Jakubowski832,,,M,white,irish,M,North St. Paul,1037 Brakus Junction Apt 32 Ramsey Minnesota 55303 US
0d57e550-8472-440b-9f34-20f535d03244,1987-04-13,1989-01-23,999-34-5428,,,,Brett333,Hackett68,,,,asian,chinese,M,Janesville,181 Hamill Rapid Unit 67 Vadnais Heights Minnesota 55109 US
94983e42-5615-4ba5-b494-436177a756bf,1912-09-29,1945-06-10,999-36-4734,S99970508,X24271756X,Mrs.,Jay242,Brakus656,,Pagac496,M,asian,chinese,F,Hopkins,315 Kreiger Stravenue Apt 39 Woodbury Minnesota 55125 US
a52d8a61-761f-4dc2-b9e2-635bbacad7f9,2008-07-14,,999-41-3161,,,,Gustavo235,Fajardo595,,,,black,dominican,M,Maplewood,396 Sawayn Light Unit 44 Shoreview Minnesota 55117 US
e9e4026d-6bab-44be-b1ae-fbddab6b651f,1986-08-09,,999-76-6340,S99970628,X44468922X,Mr.,Dick869,Gislason620,,,S,white,french_canadian,M,Plymouth,550 Schumm Rue Apt 56 Little Falls Minnesota 56345 US
58eebc8a-e5cb-4b19-b928-178f05d2e4ea,1973-01-04,2005-10-20,999-43-7782,S99921891,X76727363X,Ms.,Rosalind66,Dibbert990,,,S,white,italian,F,Minneapolis,854 Willms Byway Unit 35 Robbinsdale Minnesota 55422 US
d5b18333-5f18-4cf9-b3d1-87b87d776116,1955-06-09,,999-18-1451,S99985469,X60499242X,Ms.,Velma961,Wilkinson796,,,S,white,french_canadian,F,Minneapolis,329 Reynolds Well Suite 65 Onamiaship Minnesota  US
a5bb144f-29ff-404e-a93d-e8729f9ab69b,1956-01-07,,999-31-7147,S99971890,X65082342X,Mr.,Jay242,Schmitt836,,,M,white,american,M,Johnson,826 Zieme Parade Apt 97 Eagan Minnesota 55120 US
dd1da75e-06ae-4c96-9913-8d65a57cf870,1991-11-20,,999-75-5625,S99935770,X34763920X,Mr.,Olen518,Hane680,,,,white,english,M,Minneapolis,715 Hudson Village Unit 54 Kerkhoven Minnesota 56252 US
5b975731-c299-4121-b21e-55a25ff86c96,1957-04-02,2000-12-26,999-28-5381,S99971614,X9607817X,Mr.,Lesley194,Cole117,,,M,white,english,M,Eden Prairie,912 Beer Ferry Unit 61 Woodbury Minnesota 55125 US
a19e4711-0233-4108-adfa-58be1cef3ede,2000-09-04,,999-95-2480,S99991952,,,Halina47,Crona259,,,,asian,chinese,F,Lake Groveship,337 Pfannerstill Mall Robbinsdale Minnesota 55422 US
2f4d2f93-2e18-4125-b5b7-d40150aa8f4e,2011-08-29,,999-43-6847,,,,Tabitha433,Muller251,,,,white,american,F,Blooming Prairie,376 Tillman Crossing Richfield Minnesota 55423 US
37f04de1-7d6e-4535-a86e-0bef8f1f212c,1993-05-16,,999-87-9217,S99937752,X67944343X,Ms.,Alease857,Leuschke194,,,,white,portuguese,F,Minneapolis,799 Flatley Route Faribault Minnesota 55021 US
5baa491a-485b-4cf4-b437-1077952b5bc3,1985-02-25,,999-79-2540,S99916631,X52837654X,Mrs.,Letha284,Kautzer186,,Gerhold939,M,white,portuguese,F,Chisago Lakeship,304 MacGyver Manor Apt 62 Oakdale Minnesota 55042 US
2200ebc5-9d1f-47db-8838-9811b29d0970,2016-01-20,,999-24-8064,,,,Karleen110,Ryan260,,,,white,portuguese,F,Oronoco,123 Toy Meadow Suite 0 Rochester Minnesota 55901 US
3e7321d0-b7ce-445d-a4cd-49535e5e4016,2002-06-24,,999-22-3747,,,,Cedrick207,Marvin195,,,,white,german,M,Belle Plaine,122 Considine Pathway Ericsonship Minnesota  US
6ce53de5-846a-4b78-a86f-43a9b777f2f5,1990-11-13,,999-85-3501,S99924903,X65530047X,Ms.,Paulita78,O'Reilly797,,,S,white,french,F,St. Paul,397 Bernier Forge Apt 86 Columbia Heights Minnesota 55421 US
20eb9bb9-e330-4870-876e-27982bd72c6f,1964-07-24,,999-34-1243,S99913342,X71679771X,Mrs.,María Eugenia578,Ávalos396,,Barrera709,M,black,dominican,F,St. Paul,192 Sawayn Viaduct Apt 17 Vadnais Heights Minnesota 55109 US
9da1fe52-9c98-4596-b891-d69b3053f036,1998-09-29,,999-91-5580,S99995535,,Mr.,Tristan353,Yost751,,,,white,german,M,Richfield,601 Barrows Lane Minneapolis Minnesota 55401 US
6a9d2ccf-6989-425f-ad82-1ebf6fb7f443,1993-11-22,,999-66-2814,S99921884,X79269699X,Ms.,Tonya123,Wolff180,,,,white,polish,F,Marshall,167 Pacocha Station Woodbury Minnesota 55125 US
d8a40400-25d3-41c1-91e8-263ed7bae20c,1986-06-11,,999-70-9369,S99955000,X83360100X,Mrs.,Masako522,Hansen121,,Christiansen251,M,white,irish,F,Roseville,944 Williamson Trafficway Oakdale Minnesota 55042 US
f1b55513-d421-4f02-b4d2-f2ae2f2267a4,2002-09-09,,999-71-6342,,,,Stewart672,Pollich983,,,,white,french,M,Faribault,222 Langworth Station Otsego Minnesota 55301 US
e27dc381-fdf0-469d-9b1b-6ba629745e58,1956-11-14,,999-23-6868,S99924439,X83305652X,Mrs.,Celia938,Howell947,,Hane680,M,white,italian,F,Lake Elmo,373 Will Parade Duluth Minnesota 55802 US
ba970c71-3333-4f37-b06c-3fb8c841cac8,1969-10-22,,999-46-7517,S99972274,X52300451X,Mrs.,Daysi106,Witting912,,Waters156,M,asian,chinese,F,St. Cloud,1003 Stokes Harbor Suite 80 St. Paul Minnesota 55101 US
893d4f26-e5b6-4517-9326-9ca1d9cd533d,1979-07-19,,999-48-1700,S99950742,X76185755X,Mr.,Andrea7,Klocko335,,,M,asian,chinese,M,St. Paul,142 Gottlieb Center Wayzata Minnesota 55391 US
a6910e2f-2fbd-447b-93c4-bc970c11a904,1975-08-26,,999-58-8775,S99939193,X43151291X,Mr.,Osvaldo336,Oberbrunner298,,,M,white,italian,M,Springfield,713 Quigley Heights Suite 93 Montrose Minnesota 55363 US
ac168e51-2cf1-4c96-8197-5883ccc0a486,2004-12-09,,999-86-7615,,,,Lorretta561,Cartwright189,,,,white,french,F,Prior Lake,1084 Wiegand Harbor Apt 17 South St. Paul Minnesota 55075 US
f7e3f085-c0db-427d-b97c-8846c6c62a53,1992-04-12,,999-16-3749,S99995615,X23552545X,Mr.,Dan465,Harvey63,,,,white,irish,M,Greenfield,545 Mosciski Camp Suite 95 Minneapolis Minnesota 55401 US
201fc4c9-394e-45d3-8968-81feee405c4a,1969-11-14,,999-92-6215,S99911507,X72275149X,Mrs.,Natalia964,Wintheiser220,,Metz686,M,white,french,F,Rochester,1056 Schimmel Ferry Apt 10 Litchfield Minnesota 55355 US
f3e57e99-8331-4149-bec8-50aeb6c5776b,1958-01-22,,999-71-8670,S99964611,X22679986X,Mrs.,Krystyna791,Gorczany269,,Hoeger474,M,white,english,F,South Harborship,211 Parker Union Chaska Minnesota 55318 US
83652433-1dc9-4cf2-98c5-72d0b04e8b55,1967-02-19,,999-76-9602,S99994195,X20257512X,Mr.,Lon587,Reynolds644,,,M,hispanic,puerto_rican,M,Lindstrom,258 Kreiger Union Victoria Minnesota 55318 US
308ce1d3-d7a9-488f-aea7-c7a7450d8523,1996-03-07,,999-94-5745,S99917215,X34954162X,Mr.,Long300,Kertzmann286,,,,white,irish,M,Burnsville,488 VonRueden Union Forest Lake Minnesota 55025 US
9e2e1905-89b9-4740-b23d-d84de4a23c52,1954-01-07,,999-39-3206,S99924762,X35262680X,Ms.,Iraida50,MacGyver246,,,S,white,portuguese,F,Maplewood,558 Veum Common Suite 6 Brooklyn Park Minnesota 55428 US
0ee35307-713f-4ace-b9b7-42124f07f1a7,1961-02-24,,999-63-6190,S99967868,X49175129X,Ms.,Dimple273,Bartell116,,,S,asian,chinese,F,Eden Prairie,205 Tillman Parade Apt 23 St. Paul Minnesota 55101 US
e4ec75af-d09c-49f0-a88e-37e79d7cc1e5,1974-08-16,,999-87-9876,S99939223,X10837076X,Mrs.,Lauran65,Jakubowski832,,Fay398,M,white,italian,F,Burnsville,217 Ledner Ferry Apt 83 Minneapolis Minnesota 55401 US
75459ce2-a22a-4476-8e42-7a065014873f,2007-05-05,,999-13-4639,,,,Karina848,Barrows492,,,,asian,chinese,F,St. Cloud,909 Davis Flat Unit 59 Windom Minnesota 56101 US
25cf345c-c0c0-4f6d-971a-e040d368f287,1992-12-09,,999-62-2795,S99980997,X24847157X,Ms.,Kanisha187,Quigley282,,,,asian,chinese,F,St. Louis Park,459 Predovic Common Unit 88 St. Paul Minnesota 55101 US
c6124f9d-14fe-4e3b-af21-ccb45ba75985,1994-10-09,,999-69-6877,S99986864,X86503536X,Mr.,Darren774,Quigley282,,,,white,irish,M,Minneapolis,557 Jacobs Ranch Suite 36 Litchfieldship Minnesota  US
24873940-9f30-4b13-a2cc-ff2ee3cad1cd,1950-10-13,2009-01-07,999-54-4549,S99973392,X85259168X,Mr.,Jack927,Dicki44,,,M,black,west_indian,M,Oak Grove,391 Mohr Gate Shoreview Minnesota 55117 US
7f552c04-19b5-47c4-a006-37e54d54b9ed,1986-03-07,,999-37-9294,S99945088,X53374962X,Mr.,Geoffrey157,Gleason633,,,M,white,english,M,Brooklyn Park,362 Dibbert Station Unit 22 Mabel Minnesota 55954 US
bf0a4c92-9e93-427f-908b-b3dd5cb0b6e8,1941-02-03,,999-15-3298,S99934420,X65999537X,Mr.,Lacy523,Gulgowski816,,,M,asian,asian_indian,M,Cascadeship,1046 Rosenbaum Run Suite 18 St. Paul Minnesota 55101 US
860ff864-636e-46eb-ba79-215b0eba4387,1948-10-11,,999-74-9172,S99961556,X5569331X,Mr.,Drew592,Farrell962,,,S,black,west_indian,M,Woodbury,191 Medhurst Frontage road Roseville Minnesota 55112 US
cbffef88-b7a8-49e1-bb66-4e88d29065f5,2013-01-31,,999-93-4069,,,,Terry864,Runte676,,,,white,italian,M,Champlin,951 Kris Corner Apt 2 Sacred Heartship Minnesota  US
1ddd5cb1-4ecd-4318-9cf6-eb908cc597f2,1944-01-14,,999-77-7347,S99987290,X51755846X,Mr.,Brant303,Waelchi213,,,M,white,irish,M,Rice Lakeship,486 Murazik Crossroad Norwood Young America Minnesota 55368 US
932a080c-dc39-40cc-b336-fc7adb8cb238,1938-11-19,1990-12-20,999-64-8990,S99939360,X5926253X,Mrs.,Inez706,Weissnat378,,Leannon79,M,white,irish,F,Minneapolis,366 Heaney Boulevard Minneapolis Minnesota 55401 US
5ec4821c-446c-4da1-a7c8-dfce14c832e5,2014-11-15,,999-71-3348,,,,Rey54,Collins926,,,,white,irish,M,Minneapolis,537 Waters Rue Suite 44 Eden Prairie Minnesota 55344 US
42f3f145-46b5-47b7-ab05-96507a99d527,1961-06-10,,999-35-7866,S99941018,X60292169X,Mr.,Newton741,Weber641,,,M,white,portuguese,M,St. Paul,668 Bergnaum Spur Suite 57 Minneapolis Minnesota 55401 US
72a20213-5bae-4311-9556-9c5810eee4a1,2001-09-04,,999-14-6959,S99967209,,,Charla27,Quitzon246,,,,white,french,F,Duluth,197 Wunsch Harbor Suite 43 Minneapolis Minnesota 55401 US
1707d827-e9a3-4d9b-9cae-74fac7694fe8,1990-05-05,,999-54-1525,S99992071,X52524143X,Mr.,Homer307,Armstrong51,,,M,white,english,M,North St. Paul,833 Conroy Underpass Unit 78 East Bethel Minnesota 55005 US
3c140a59-a36d-4180-81d5-81ee694cee84,1959-09-10,,999-18-6693,S99985065,X76297206X,Ms.,Erika442,Harvey63,,,S,white,german,F,Burnsville,761 Trantow Extension Apt 27 Shoreview Minnesota 55117 US
8f700dd2-ff0a-44f9-ae68-f76ee6231b40,2001-03-11,,999-76-2743,S99995644,,,Sanda877,Pagac496,,,,white,american,F,Starbuck,179 Larkin Glen Eden Prairie Minnesota 55344 US
c0775d6b-27e8-454e-bf23-c34a092ab1c8,2001-01-04,,999-55-8347,S99990993,,,Myron933,Ratke343,,,,white,english,M,Lino Lakes,508 Wilkinson Quay Unit 56 Isanti Minnesota 55040 US
01fa8abc-de89-4269-8450-21702c001cd2,1961-03-31,,999-72-6591,S99982408,X14240691X,Mrs.,Toi270,Harber290,,Gottlieb798,M,white,portuguese,F,Mahtomedi,258 Miller Skyway Suite 48 Blue Earth Minnesota 56013 US
c1febc88-cd9a-4de3-96fd-d377f2617730,1996-11-28,,999-34-3370,S99912856,X46900179X,Ms.,Brandon214,Ward668,,,,white,irish,F,Mound,925 Moore Green Suite 10 Minneapolis Minnesota 55401 US
f6baa5b3-387a-4dff-98d1-8e2d2fc03680,1964-04-30,,999-22-9119,S99955558,X74862506X,Mr.,Chas63,Denesik803,,,S,white,greek,M,Sauk Rapids,1004 Welch Harbor Burnsville Minnesota 55044 US
761a5adc-3382-4475-93e9-c85c7bbecfb4,2011-01-17,,999-75-1966,,,,Hank686,Nicolas769,,,,white,italian,M,Moorhead,849 Nolan Estate New Ulm Minnesota 56073 US
dbfe1425-2975-4db1-8a6b-b05cf8557d65,1988-11-29,,999-54-4059,S99928737,X82233386X,Mr.,George991,Jaskolski867,,,M,white,irish,M,Prior Lake,448 Watsica Viaduct Hopkins Minnesota 55305 US
562b986a-f30e-4206-88ad-5f437051518b,1960-08-23,2015-09-22,999-28-9234,S99995433,X42644896X,Ms.,Sharen57,Schoen8,,,S,white,irish,F,Eden Prairie,822 Grady Glen Inver Grove Heights Minnesota 55075 US
aab5380e-8476-405d-bf00-1bc909290987,1964-10-03,,999-22-6142,S99926843,X2065939X,Mrs.,Lorrie905,Conroy74,,Bogisich202,M,white,italian,F,Eagan,265 Marks Bridge Suite 96 Austin Minnesota 55912 US
4aae398a-7c47-4eda-ba5f-6b77ff142b65,1951-10-31,,999-29-1012,S99978053,X19618807X,Mr.,Maurice742,Jacobs452,,,M,white,irish,M,St. Paul,364 Schneider Trail Crystal Minnesota 55422 US
a34110c0-2922-4a3c-ac68-e4adfa0a8fd1,1962-05-30,1971-06-09,999-87-6473,,,,Donn979,Ryan260,,,,white,italian,M,Port Hopeship,911 Sipes Lodge Unit 45 Faribault Minnesota 55021 US
4a4b8f96-c343-4e37-8414-674885177762,2000-10-24,,999-66-8689,S99923455,,,Emory494,Gulgowski816,,,,white,irish,M,Minneapolis,793 Jacobs Pathway Unit 66 Northship Minnesota  US
de9619b5-4ea9-4b2d-ac4a-c78a758e05d2,2008-01-22,,999-82-3657,,,,Rubin812,McClure239,,,,white,irish,M,Shoreview,519 Satterfield Light Suite 31 Owatonna Minnesota 55060 US
f048d31f-6bd9-42d9-b2f1-8fc3f3766832,2004-11-15,,999-50-1390,,,,Ramiro608,Osinski784,,,,white,irish,M,Red Wing,729 Hand Row Glencoe Minnesota 55336 US
3ba26136-2b58-4138-b469-da343c2085ed,1973-08-15,,999-30-9956,S99990445,X83141989X,Mr.,Jose871,Lynch190,,,M,white,english,M,Cottage Grove,1002 Crist Crossing Suite 46 Medina Minnesota 55340 US
691bce0b-724a-4684-a22c-a08645df153d,1955-03-18,,999-28-5197,S99944423,X33105850X,Mrs.,Leigh689,Wiza601,,Miller503,M,white,english,F,Sandstone,1007 Nader Bay Solwayship Minnesota  US
a2b25a5d-4c84-4697-bd99-4a44ac7c8f6d,1952-12-25,,999-42-3571,S99943854,X57790544X,Mr.,Rudolf736,Halvorson124,,,M,white,polish,M,Morseship,424 Johnson Bypass Unit 59 Inver Grove Heights Minnesota 55075 US
dc8de9f4-a41e-4c4e-a7ae-42c5a2d37d2b,1994-10-31,,999-78-2439,S99916721,X86591006X,Ms.,Deandrea896,Carroll471,,,,white,polish,F,Elba,900 Boyer Port Unit 5 Faribault Minnesota 55021 US
16814716-dd60-405d-8300-6fb2c093d7fb,1978-09-08,,999-98-2583,S99980093,X34935548X,Mrs.,Shirl54,O'Connell601,,Tromp100,M,white,polish,F,Coon Rapids,367 Bradtke Port Perch Lakeship Minnesota  US
b89d99b9-731e-4b38-8604-9bd1fc140de7,1968-01-01,,999-16-2549,S99982287,X20128374X,Mrs.,Vernice968,Murray856,,Feeney44,M,white,polish,F,Brainerd,1093 Abshire Trail Unit 74 St. Cloud Minnesota 55320 US
9adc6ad9-df90-4226-a6c0-fe82fe9e4a74,1962-10-22,,999-75-7132,S99933134,X22518535X,Mr.,Cornell131,Fay398,,,M,white,polish,M,Mapleview,912 Thompson Brook Hokahship Minnesota  US
0ab8a515-b9bb-4b6e-a935-9afb43fa145e,1963-04-12,2015-04-03,999-59-3918,S99982247,X87286283X,Ms.,Josephina269,Hackett68,,,S,white,french_canadian,F,Cambridge,982 Torphy Divide Unit 8 Minneapolis Minnesota 55401 US
602098b9-599e-490b-a97f-cbcabf0cdf6e,1962-01-03,2009-12-25,999-13-5241,S99963510,X79029798X,Mr.,Jarred626,Howe413,,,M,white,irish,M,Edina,1009 Leannon Frontage road Unit 56 Maple Grove Minnesota 55311 US
b725cb6c-1cdd-423f-9159-d5352129f1f5,1948-07-19,,999-77-3543,S99914612,X45951371X,Mrs.,Refugio197,Davis923,,McLaughlin530,M,white,english,F,St. Paul,231 Witting Estate Nowthen Minnesota 55070 US
68de393d-59e3-45f8-af1f-892d82b33c58,1941-01-04,,999-33-8499,S99958516,X7514818X,Mrs.,Deetta949,Connelly992,,Kuhic920,M,white,english,F,Farmington,774 Stoltenberg Run Apt 60 Dilworth Minnesota 56529 US
93d456bf-5643-42c6-a915-7ac3c491d1e1,1960-12-29,,999-20-6835,S99935202,X76912907X,Mr.,Morgan564,Wehner319,,,M,white,irish,M,Fair Havenship,238 Grady Estate Spencer Brookship Minnesota  US
761e9225-0305-4cfb-89f0-d23f326b87ba,2015-09-22,,999-54-1534,,,,Thurman577,West559,,,,white,scottish,M,Ramsey,897 Nitzsche Byway Apt 29 Montevideo Minnesota 56265 US
dc065572-4e6f-4e0c-99f9-b60f4636e043,1976-02-18,,999-49-7402,S99979120,X17910275X,Mrs.,Vernell410,Koss676,,Murray856,M,white,german,F,Andover,610 Torp Ramp Moorhead Minnesota 56529 US
375b2ff1-b428-466b-97b3-7d03419a22f4,1939-08-29,,999-15-9656,S99913748,X37663408X,Mr.,Elmer371,Kling921,,,M,white,irish,M,Elk River,833 Herman Heights Duluth Minnesota 55802 US
fb7f7899-b665-4c10-a7fa-f5c1479d68cf,2003-05-12,,999-80-3394,,,,Adah626,Marvin195,,,,white,irish,F,Minneapolis,485 Leffler Gardens Moorhead Minnesota 56529 US
a275b1c0-5a3e-4eab-ac66-c841b91a3922,1970-08-10,,999-83-7645,S99999910,X32688727X,Mrs.,Azucena377,O'Keefe54,,Kling921,M,white,german,F,Louisvilleship,354 Sawayn Boulevard Suite 19 Minneapolis Minnesota 55401 US
b619dcee-d591-4096-9240-1072d7008717,1931-02-26,2014-01-30,999-26-7531,S99945384,X41832387X,Mr.,Denis399,Satterfield305,MD,,S,white,italian,M,Faribault,658 Veum Club Edina Minnesota 55343 US
dbeb6fb2-87ff-4d89-813f-794248ce1967,2011-11-23,,999-34-2271,,,,Arlie183,Hodkiewicz467,,,,white,irish,M,Eden Prairie,366 Watsica Heights Suite 2 Marine on St. Croix Minnesota 55047 US
